role,route_name,path,status,code,note
manager,employee_create,/employees/add/,FORBIDDEN,403,
manager,add_employee,/employees/add/,FORBIDDEN,403,
manager,employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,employee_print,/employees/print/,OK,200,
manager,employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
manager,my_balance_view,/employees/my-balance/,OK,200,
manager,my_deductions_view,/employees/my-deductions/,OK,200,
manager,employee_search_api,/employees/api/search/,OK,200,
employee,landing:home,/,REDIRECT,302,
employee,landing:about,/about/,OK,200,
employee,landing:contact,/contact/,OK,200,
employee,landing:pricing,/pricing/,OK,200,
employee,landing:free_trial,/free-trial/,OK,200,
employee,landing:free_trial_success,/free-trial/success/,REDIRECT,302,
employee,login,/login/,REDIRECT,302,
employee,logout,/logout/,SKIPPED,,Destructive or special route — skipped for safety
employee,password_reset,/password-reset/,OK,200,
employee,password_reset_done,/password-reset/done/,OK,200,
employee,password_reset_confirm,,UNRESOLVED,,"Missing sample kwargs: ['uidb64', 'token']"
employee,password_reset_complete,/password-reset-complete/,OK,200,
employee,password_change,/password-change/,OK,200,
employee,password_change_done,/password-change/done/,OK,200,
employee,dashboard,/dashboard/,OK,200,
employee,global_search,/search/,OK,200,
employee,offline,/offline/,OK,200,
employee,manifest,/manifest.json,OK,200,
employee,service_worker,/sw.js,OK,200,
employee,accounts:login_settings,/accounts/login-settings/,REDIRECT,302,
employee,accounts:profile,/accounts/profile/,OK,200,
employee,accounts:profile_update,/accounts/profile/update/,REDIRECT,302,
employee,accounts:notifications,/accounts/notifications/,OK,200,
employee,accounts:send_employee_notification,/accounts/notifications/send/,REDIRECT,302,
employee,accounts:push_subscribe,/accounts/push-subscribe/,HTTP_405,405,
employee,accounts:push_unsubscribe,/accounts/push-unsubscribe/,HTTP_405,405,
employee,employees:folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
employee,employees:folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:search_api,/employees/api/search/,REDIRECT,302,
employee,employees:manager_options_api,/employees/api/manager-options/,REDIRECT,302,
employee,employees:hierarchy_manage,/employees/hierarchy/,REDIRECT,302,
employee,employees:add,/employees/add/,REDIRECT,302,
employee,employees:print_all,/employees/print/,REDIRECT,302,
employee,employees:my_balance,/employees/my-balance/,REDIRECT,302,
employee,employees:my_deductions,/employees/my-deductions/,REDIRECT,302,
employee,employees:edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:create_account,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:deactivate_account,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:reset_password,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:list,/employees/,REDIRECT,302,
employee,employees:employee_list,/employees/,REDIRECT,302,
employee,employees:employee_add,/employees/add/,REDIRECT,302,
employee,employees:employee_create,/employees/add/,REDIRECT,302,
employee,employees:add_employee,/employees/add/,REDIRECT,302,
employee,employees:employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_print,/employees/print/,REDIRECT,302,
employee,employees:employee_print_all,/employees/print/,REDIRECT,302,
employee,employees:employees_print,/employees/print/,REDIRECT,302,
employee,employees:employees_print_all,/employees/print/,REDIRECT,302,
employee,employees:employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_detail_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employees_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_credentials_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees:employee_folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
employee,employees:my_balance_view,/employees/my-balance/,REDIRECT,302,
employee,employees:employee_balance,/employees/my-balance/,REDIRECT,302,
employee,employees:my_deductions_view,/employees/my-deductions/,REDIRECT,302,
employee,employees:employee_deductions,/employees/my-deductions/,REDIRECT,302,
employee,employees:employee_search_api,/employees/api/search/,REDIRECT,302,
employee,employees:manager_options_api,/employees/api/manager-options/,REDIRECT,302,
employee,employees:hierarchy_manage,/employees/hierarchy/,REDIRECT,302,
employee,attendance:check_in,/attendance/check-in/,OK,200,
employee,attendance:list,/attendance/,REDIRECT,302,
employee,attendance:check_in_old,/attendance/check-in/,OK,200,
employee,attendance:api_check_in,/attendance/api/check-in/,HTTP_405,405,
employee,attendance:api_check_out,/attendance/api/check-out/,HTTP_405,405,
employee,attendance:visits,/attendance/visits/,REDIRECT,302,
employee,attendance:visit_add,/attendance/visits/add/,REDIRECT,302,
employee,attendance:live_map,/attendance/map/,REDIRECT,302,
employee,attendance:api_live_locations,/attendance/api/live-locations/,OK,200,
employee,attendance:tracking,/attendance/tracking/,REDIRECT,302,
employee,attendance:api_track,/attendance/api/track/,HTTP_405,405,
employee,attendance:tracking_detail,,UNRESOLVED,,Missing sample kwargs: ['employee_id']
employee,attendance:monitor,/attendance/monitor/,REDIRECT,302,
employee,attendance:api_monitor,/attendance/api/monitor/,OK,200,
employee,attendance:attendance_list,/attendance/,REDIRECT,302,
employee,attendance:check_in_page_old,/attendance/check-in/,OK,200,
employee,attendance:visits_list,/attendance/visits/,REDIRECT,302,
employee,attendance:tracking_page,/attendance/tracking/,REDIRECT,302,
employee,attendance:employee_tracking_detail,,UNRESOLVED,,Missing sample kwargs: ['employee_id']
employee,attendance:field_employees_monitor,/attendance/monitor/,REDIRECT,302,
employee,attendance:api_track_location,/attendance/api/track/,HTTP_405,405,
employee,attendance:api_monitor_data,/attendance/api/monitor/,OK,200,
employee,attendance:late_notifications,/attendance/late-notifications/,REDIRECT,302,
employee,attendance:late_notification_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,attendance:my_warnings,/attendance/my-warnings/,REDIRECT,302,
employee,attendance:schedule_week,/attendance/schedule/,REDIRECT,302,
employee,attendance:assignment_add,/attendance/schedule/assignment/,REDIRECT,302,
employee,attendance:stealth_manage,/attendance/stealth-manage/,OK,200,
employee,attendance:stealth_alerts,/attendance/stealth-alerts/,REDIRECT,302,
employee,attendance:api_stealth_location,/attendance/api/stealth-location/,OK,200,
employee,attendance:override,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,subscriptions:upsell,/subscriptions/upgrade/module/payroll/,OK,200,
employee,subscriptions:admin_dashboard,/subscriptions/,REDIRECT,302,
employee,subscriptions:plans_list,/subscriptions/plans/,REDIRECT,302,
employee,subscriptions:subscriptions_list,/subscriptions/subscriptions/,REDIRECT,302,
employee,subscriptions:create,/subscriptions/subscriptions/create/,REDIRECT,302,
employee,subscriptions:detail,/subscriptions/subscriptions/1/,REDIRECT,302,
employee,subscriptions:upgrade,/subscriptions/subscriptions/1/upgrade/,REDIRECT,302,
employee,subscriptions:extend,/subscriptions/subscriptions/1/extend/,REDIRECT,302,
employee,subscriptions:cancel,/subscriptions/subscriptions/1/cancel/,REDIRECT,302,
employee,subscriptions:activate,/subscriptions/subscriptions/1/activate/,REDIRECT,302,
employee,subscriptions:my_subscription,/subscriptions/my-subscription/,OK,200,
employee,subscriptions:my_plan,/subscriptions/my-plan/,OK,200,
employee,subscriptions:upgrade_plan,/subscriptions/upgrade/,OK,200,
employee,subscriptions:feature_locked,/subscriptions/feature-locked/,OK,200,
employee,subscriptions:contact_sales,/subscriptions/contact-sales/,OK,200,
employee,companies:charter_print_signature,,UNRESOLVED,,Missing sample kwargs: ['signature_id']
employee,companies:charter_acceptance_status,/companies/charter/1/acceptance-status/,FORBIDDEN,403,
employee,companies:charter_sign,/companies/charter/1/sign/,REDIRECT,302,
employee,companies:settings,/companies/settings/,REDIRECT,302,
employee,companies:charter,/companies/charter/,OK,200,
employee,companies:charter_accept,/companies/charter/accept/,REDIRECT,302,
employee,companies:charter_manage,/companies/charter/manage/,OK,200,
employee,companies:policies,/companies/policies/,REDIRECT,302,
employee,companies:branches_list,/companies/branches/,OK,200,
employee,companies:branch_add,/companies/branches/add/,OK,200,
employee,companies:branch_edit,/companies/branches/1/edit/,NOT_FOUND,404,
employee,companies:branch_delete,/companies/branches/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
employee,companies:departments_list,/companies/departments/,FORBIDDEN,403,
employee,companies:department_add,/companies/departments/add/,OK,200,
employee,companies:department_edit,/companies/departments/1/edit/,NOT_FOUND,404,
employee,companies:department_delete,/companies/departments/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
employee,companies:shifts_list,/companies/shifts/,OK,200,
employee,companies:shift_add,/companies/shifts/add/,OK,200,
employee,companies:shift_edit,/companies/shifts/1/edit/,NOT_FOUND,404,
employee,companies:shift_delete,/companies/shifts/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
employee,companies:approval_flows,/companies/approval-flows/,REDIRECT,302,
employee,companies:delegations,/companies/delegations/,OK,200,
employee,companies:delegation_add,/companies/delegations/add/,OK,200,
employee,companies:delegation_deactivate,/companies/delegations/1/deactivate/,SKIPPED,,Destructive or special route — skipped for safety
employee,companies:notification_settings,/companies/notification-settings/,REDIRECT,302,
employee,leaves:leave_types_list,/leaves/types/,OK,200,
employee,leaves:leave_type_add,/leaves/types/add/,OK,200,
employee,leaves:leave_type_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,leaves:leave_type_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,leaves:leave_requests_list,/leaves/,OK,200,
employee,leaves:leave_request_add,/leaves/add/,OK,200,
employee,leaves:leave_request_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,leaves:leave_approve,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,leaves:leave_reject,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,leaves:leave_cancel,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,leaves:leave_balances,/leaves/balances/,OK,200,
employee,leaves:set_leave_balance,/leaves/balances/set/,HTTP_405,405,
employee,requests_app:list,/requests/,OK,200,
employee,requests_app:add,/requests/add/,OK,200,
employee,requests_app:detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,requests_app:approve,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,requests_app:reject,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,requests_app:cancel,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,reports:home,/reports/,OK,200,
employee,reports:attendance,/reports/attendance/,EXCEPTION,,"Reverse for 'comprehensive_profile' with arguments '('',)' not found. 1 pattern(s) tried: ['employees/(?P<pk>[0-9]+)/profile/\\Z']"
employee,reports:late,/reports/late/,EXCEPTION,,"Reverse for 'comprehensive_profile' with arguments '('',)' not found. 1 pattern(s) tried: ['employees/(?P<pk>[0-9]+)/profile/\\Z']"
employee,reports:leaves,/reports/leaves/,EXCEPTION,,"Reverse for 'comprehensive_profile' with arguments '('',)' not found. 1 pattern(s) tried: ['employees/(?P<pk>[0-9]+)/profile/\\Z']"
employee,reports:field,/reports/field/,OK,200,
employee,reports:employees,/reports/employees/,EXCEPTION,,The view reports.views.employees_report didn't return an HttpResponse object. It returned None instead.
employee,employee_list,/employees/,REDIRECT,302,
employee,employee_add,/employees/add/,REDIRECT,302,
employee,employee_create,/employees/add/,REDIRECT,302,
employee,add_employee,/employees/add/,REDIRECT,302,
employee,employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_print,/employees/print/,REDIRECT,302,
employee,employee_print_all,/employees/print/,REDIRECT,302,
employee,employees_print,/employees/print/,REDIRECT,302,
employee,employees_print_all,/employees/print/,REDIRECT,302,
employee,employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_detail_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employees_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_credentials_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
employee,my_balance_view,/employees/my-balance/,REDIRECT,302,
employee,employee_balance,/employees/my-balance/,REDIRECT,302,
employee,my_deductions_view,/employees/my-deductions/,REDIRECT,302,
employee,employee_deductions,/employees/my-deductions/,REDIRECT,302,
employee,employee_search_api,/employees/api/search/,REDIRECT,302,
employee,manager_options_api,/employees/api/manager-options/,REDIRECT,302,
employee,hierarchy_manage,/employees/hierarchy/,REDIRECT,302,
employee,employee_list,/employees/,REDIRECT,302,
employee,employee_add,/employees/add/,REDIRECT,302,
employee,employee_create,/employees/add/,REDIRECT,302,
employee,add_employee,/employees/add/,REDIRECT,302,
employee,employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_print,/employees/print/,REDIRECT,302,
employee,employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
employee,my_balance_view,/employees/my-balance/,REDIRECT,302,
employee,my_deductions_view,/employees/my-deductions/,REDIRECT,302,
employee,employee_search_api,/employees/api/search/,REDIRECT,302,
field_employee,landing:home,/,OK,200,
field_employee,landing:about,/about/,OK,200,
field_employee,landing:contact,/contact/,OK,200,
field_employee,landing:pricing,/pricing/,OK,200,
field_employee,landing:free_trial,/free-trial/,OK,200,
field_employee,landing:free_trial_success,/free-trial/success/,REDIRECT,302,
field_employee,login,/login/,OK,200,
field_employee,logout,/logout/,SKIPPED,,Destructive or special route — skipped for safety
field_employee,password_reset,/password-reset/,OK,200,
field_employee,password_reset_done,/password-reset/done/,OK,200,
field_employee,password_reset_confirm,,UNRESOLVED,,"Missing sample kwargs: ['uidb64', 'token']"
field_employee,password_reset_complete,/password-reset-complete/,OK,200,
field_employee,password_change,/password-change/,REDIRECT,302,
field_employee,password_change_done,/password-change/done/,REDIRECT,302,
field_employee,dashboard,/dashboard/,REDIRECT,302,
field_employee,global_search,/search/,REDIRECT,302,
field_employee,offline,/offline/,OK,200,
field_employee,manifest,/manifest.json,OK,200,
field_employee,service_worker,/sw.js,OK,200,
field_employee,accounts:login_settings,/accounts/login-settings/,REDIRECT,302,
field_employee,accounts:profile,/accounts/profile/,REDIRECT,302,
field_employee,accounts:profile_update,/accounts/profile/update/,REDIRECT,302,
field_employee,accounts:notifications,/accounts/notifications/,REDIRECT,302,
field_employee,accounts:send_employee_notification,/accounts/notifications/send/,REDIRECT,302,
field_employee,accounts:push_subscribe,/accounts/push-subscribe/,REDIRECT,302,
field_employee,accounts:push_unsubscribe,/accounts/push-unsubscribe/,REDIRECT,302,
field_employee,employees:folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
field_employee,employees:folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:search_api,/employees/api/search/,REDIRECT,302,
field_employee,employees:manager_options_api,/employees/api/manager-options/,REDIRECT,302,
field_employee,employees:hierarchy_manage,/employees/hierarchy/,REDIRECT,302,
field_employee,employees:add,/employees/add/,REDIRECT,302,
field_employee,employees:print_all,/employees/print/,REDIRECT,302,
field_employee,employees:my_balance,/employees/my-balance/,REDIRECT,302,
field_employee,employees:my_deductions,/employees/my-deductions/,REDIRECT,302,
field_employee,employees:edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:create_account,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:deactivate_account,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:reset_password,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:list,/employees/,REDIRECT,302,
field_employee,employees:employee_list,/employees/,REDIRECT,302,
field_employee,employees:employee_add,/employees/add/,REDIRECT,302,
field_employee,employees:employee_create,/employees/add/,REDIRECT,302,
field_employee,employees:add_employee,/employees/add/,REDIRECT,302,
field_employee,employees:employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_print,/employees/print/,REDIRECT,302,
field_employee,employees:employee_print_all,/employees/print/,REDIRECT,302,
field_employee,employees:employees_print,/employees/print/,REDIRECT,302,
field_employee,employees:employees_print_all,/employees/print/,REDIRECT,302,
field_employee,employees:employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_detail_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employees_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_credentials_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees:employee_folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
field_employee,employees:my_balance_view,/employees/my-balance/,REDIRECT,302,
field_employee,employees:employee_balance,/employees/my-balance/,REDIRECT,302,
field_employee,employees:my_deductions_view,/employees/my-deductions/,REDIRECT,302,
field_employee,employees:employee_deductions,/employees/my-deductions/,REDIRECT,302,
field_employee,employees:employee_search_api,/employees/api/search/,REDIRECT,302,
field_employee,employees:manager_options_api,/employees/api/manager-options/,REDIRECT,302,
field_employee,employees:hierarchy_manage,/employees/hierarchy/,REDIRECT,302,
field_employee,attendance:check_in,/attendance/check-in/,REDIRECT,302,
field_employee,attendance:list,/attendance/,REDIRECT,302,
field_employee,attendance:check_in_old,/attendance/check-in/,REDIRECT,302,
field_employee,attendance:api_check_in,/attendance/api/check-in/,REDIRECT,302,
field_employee,attendance:api_check_out,/attendance/api/check-out/,REDIRECT,302,
field_employee,attendance:visits,/attendance/visits/,REDIRECT,302,
field_employee,attendance:visit_add,/attendance/visits/add/,REDIRECT,302,
field_employee,attendance:live_map,/attendance/map/,REDIRECT,302,
field_employee,attendance:api_live_locations,/attendance/api/live-locations/,REDIRECT,302,
field_employee,attendance:tracking,/attendance/tracking/,REDIRECT,302,
field_employee,attendance:api_track,/attendance/api/track/,REDIRECT,302,
field_employee,attendance:tracking_detail,,UNRESOLVED,,Missing sample kwargs: ['employee_id']
field_employee,attendance:monitor,/attendance/monitor/,REDIRECT,302,
field_employee,attendance:api_monitor,/attendance/api/monitor/,REDIRECT,302,
field_employee,attendance:attendance_list,/attendance/,REDIRECT,302,
field_employee,attendance:check_in_page_old,/attendance/check-in/,REDIRECT,302,
field_employee,attendance:visits_list,/attendance/visits/,REDIRECT,302,
field_employee,attendance:tracking_page,/attendance/tracking/,REDIRECT,302,
field_employee,attendance:employee_tracking_detail,,UNRESOLVED,,Missing sample kwargs: ['employee_id']
field_employee,attendance:field_employees_monitor,/attendance/monitor/,REDIRECT,302,
field_employee,attendance:api_track_location,/attendance/api/track/,REDIRECT,302,
field_employee,attendance:api_monitor_data,/attendance/api/monitor/,REDIRECT,302,
field_employee,attendance:late_notifications,/attendance/late-notifications/,REDIRECT,302,
field_employee,attendance:late_notification_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,attendance:my_warnings,/attendance/my-warnings/,REDIRECT,302,
field_employee,attendance:schedule_week,/attendance/schedule/,REDIRECT,302,
field_employee,attendance:assignment_add,/attendance/schedule/assignment/,REDIRECT,302,
field_employee,attendance:stealth_manage,/attendance/stealth-manage/,REDIRECT,302,
field_employee,attendance:stealth_alerts,/attendance/stealth-alerts/,REDIRECT,302,
field_employee,attendance:api_stealth_location,/attendance/api/stealth-location/,REDIRECT,302,
field_employee,attendance:override,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,subscriptions:upsell,/subscriptions/upgrade/module/payroll/,REDIRECT,302,
field_employee,subscriptions:admin_dashboard,/subscriptions/,REDIRECT,302,
field_employee,subscriptions:plans_list,/subscriptions/plans/,REDIRECT,302,
field_employee,subscriptions:subscriptions_list,/subscriptions/subscriptions/,REDIRECT,302,
field_employee,subscriptions:create,/subscriptions/subscriptions/create/,REDIRECT,302,
field_employee,subscriptions:detail,/subscriptions/subscriptions/1/,REDIRECT,302,
field_employee,subscriptions:upgrade,/subscriptions/subscriptions/1/upgrade/,REDIRECT,302,
field_employee,subscriptions:extend,/subscriptions/subscriptions/1/extend/,REDIRECT,302,
field_employee,subscriptions:cancel,/subscriptions/subscriptions/1/cancel/,REDIRECT,302,
field_employee,subscriptions:activate,/subscriptions/subscriptions/1/activate/,REDIRECT,302,
field_employee,subscriptions:my_subscription,/subscriptions/my-subscription/,REDIRECT,302,
field_employee,subscriptions:my_plan,/subscriptions/my-plan/,REDIRECT,302,
field_employee,subscriptions:upgrade_plan,/subscriptions/upgrade/,REDIRECT,302,
field_employee,subscriptions:feature_locked,/subscriptions/feature-locked/,REDIRECT,302,
field_employee,subscriptions:contact_sales,/subscriptions/contact-sales/,OK,200,
field_employee,companies:charter_print_signature,,UNRESOLVED,,Missing sample kwargs: ['signature_id']
field_employee,companies:charter_acceptance_status,/companies/charter/1/acceptance-status/,REDIRECT,302,
field_employee,companies:charter_sign,/companies/charter/1/sign/,REDIRECT,302,
field_employee,companies:settings,/companies/settings/,REDIRECT,302,
field_employee,companies:charter,/companies/charter/,REDIRECT,302,
